station,valid,lon,lat,tmpc,drct,sknt
FST,2011-02-03 15:53,-102.9167,30.9119,-12.20,30.00,7.00
LBB,2011-02-03 15:53,-101.8228,33.6636,-12.80,10.00,8.00
UTS,2011-02-03 15:53,-95.5872,30.7469,-3.90,340.00,7.00
DRT,2011-02-03 15:53,-100.9272,29.3742,-5.60,350.00,12.00
BRO,2011-02-03 15:53,-97.4231,25.9146,-2.20,320.00,15.00
DWH,2011-02-03 15:53,-95.5562,30.0680,-2.80,10.00,7.00
RBD,2011-02-03 15:53,-96.8700,32.6800,-7.80,350.00,10.00
CRS,2011-02-03 15:53,-96.4000,32.0300,-5.60,350.00,7.00
MFE,2011-02-03 15:53,-98.2386,26.1758,-1.10,340.00,14.00
LVJ,2011-02-03 15:53,-95.2400,29.5200,null,0.00,null
CLL,2011-02-03 15:53,-96.3639,30.5881,-3.30,20.00,11.00
AUS,2011-02-03 15:53,-97.6699,30.1945,-5.00,360.00,12.00
SGR,2011-02-03 15:53,-95.6565,29.6223,-2.20,360.00,11.00
DLF,2011-02-03 15:54,-100.7780,29.3595,-6.00,340.00,12.00
DLF,2011-02-03 15:54,-100.7780,29.3595,-6.00,340.00,12.00
DLF,2011-02-03 15:54,-100.7780,29.3595,-6.00,340.00,12.00
EDC,2011-02-03 15:55,-97.5621,30.3925,-5.00,360.00,13.00
HYI,2011-02-03 15:55,-97.8630,29.8927,-5.00,360.00,14.00
VKY,2011-02-03 15:55,-88.4410,29.2480,9.00,100.00,17.00
CRH,2011-02-03 15:55,-93.3016,28.9086,3.00,20.00,14.00
INK,2011-02-03 15:55,-103.2000,31.7800,-11.00,20.00,10.00
BQX,2011-02-03 15:55,-95.7244,28.4936,0.00,20.00,21.00
PRX,2011-02-03 15:55,-95.4507,33.6366,-8.00,10.00,8.00
BKS,2011-02-03 15:55,-98.1211,27.2067,-1.70,350.00,7.00
OCH,2011-02-03 15:55,-94.7094,31.5778,-3.00,360.00,6.00
APY,2011-02-03 15:55,-99.2489,26.9688,-1.70,340.00,8.00
ILE,2011-02-03 15:55,-97.6865,31.0858,-8.00,340.00,11.00
GRK,2011-02-03 15:55,-97.8300,31.0700,-8.00,320.00,11.00
MCJ,2011-02-03 15:55,-95.3950,29.7140,-2.00,350.00,11.00
SKF,2011-02-03 15:55,-98.5811,29.3842,-4.70,20.00,11.00
RBO,2011-02-03 15:55,-97.6905,27.7785,-1.60,350.00,12.00
AXH,2011-02-03 15:55,-95.4769,29.5061,-1.20,10.00,7.00
LZZ,2011-02-03 15:55,-98.1959,31.1062,-7.00,350.00,8.00
VAF,2011-02-03 15:55,-94.6253,27.3536,8.00,30.00,12.00
BWD,2011-02-03 15:55,-98.9565,31.7936,-10.00,340.00,14.00
OPM,2011-02-03 15:55,-96.9400,26.8328,3.00,330.00,16.00
GUL,2011-02-03 15:55,-93.5383,27.3039,10.00,0.00,null
TPL,2011-02-03 15:55,-97.4078,31.1525,-7.00,340.00,15.00
BBF,2011-02-03 15:55,-96.0140,27.8330,2.00,10.00,19.00
TME,2011-02-03 15:55,-95.8979,29.8050,-2.00,350.00,12.00
PWG,2011-02-03 15:55,-97.3165,31.4849,-7.00,340.00,10.00
EMK,2011-02-03 15:55,-94.3228,27.8186,8.00,30.00,20.00
T65,2011-02-03 15:55,-97.9731,26.1776,-1.90,350.00,11.00
ARM,2011-02-03 15:55,-96.1544,29.2543,-1.20,350.00,11.00
HQI,2011-02-03 15:55,-93.6708,27.9620,7.00,10.00,18.00
EBG,2011-02-03 15:55,-98.1222,26.4417,-0.80,10.00,12.00
CNW,2011-02-03 15:55,-97.0741,31.6378,-7.00,350.00,14.00
RAS,2011-02-03 15:55,-97.0900,27.8100,-1.00,0.00,null
MRF,2011-02-03 15:55,-104.0200,30.3700,-14.00,10.00,16.00
MZG,2011-02-03 15:55,-96.1911,27.7269,2.00,360.00,17.00
MIU,2011-02-03 15:55,-96.7367,27.2917,2.00,10.00,13.00
SPL,2011-02-03 15:55,-97.1572,26.0706,-2.00,290.00,18.00
RND,2011-02-03 15:55,-98.2800,29.5300,-5.10,360.00,13.00
HBV,2011-02-03 15:55,-98.7369,27.3496,-3.00,350.00,10.00
BKD,2011-02-03 15:56,-98.8910,32.7190,-9.00,360.00,11.00
HLR,2011-02-03 15:56,-97.7145,31.1387,-6.10,320.00,12.00
NGP,2011-02-03 15:56,-97.2911,27.6926,-1.10,10.00,12.00
LRD,2011-02-03 15:56,-99.4615,27.5438,-1.60,350.00,11.00
NQI,2011-02-03 15:56,-97.8097,27.5072,-1.70,330.00,9.00
DLF,2011-02-03 15:56,-100.7780,29.3595,-6.00,340.00,12.00
HRL,2011-02-03 15:59,-97.6544,26.2285,-3.00,340.00,18.00
ABI,2011-02-03 16:00,-99.6821,32.4106,-12.00,10.00,12.00
GVT,2011-02-03 16:00,-96.0653,33.0678,-7.00,330.00,6.00
MKN,2011-02-03 16:00,-98.6000,31.9200,-10.00,340.00,12.00
BKD,2011-02-03 16:00,-98.8910,32.7190,-9.20,360.00,11.00
RFI,2011-02-03 16:00,-94.8517,32.1417,-4.30,0.00,null
OZA,2011-02-03 16:02,-101.2030,30.7353,-9.00,20.00,15.00
MAF,2011-02-03 16:02,-102.2075,31.9466,-12.00,20.00,11.00
6R3,2011-02-03 16:03,-95.0080,30.3564,-1.40,360.00,5.00
F05,2011-02-03 16:03,-99.2837,34.2257,-10.60,360.00,8.00
HRL,2011-02-03 16:03,-97.6544,26.2285,-3.00,340.00,17.00
GLE,2011-02-03 16:03,-97.1969,33.6514,-11.00,350.00,9.00
COM,2011-02-03 16:03,-99.4036,31.8411,-10.00,360.00,12.00
LBR,2011-02-03 16:04,-95.0636,33.5932,-5.80,340.00,4.00
HRX,2011-02-03 16:04,-102.3264,34.8578,-14.00,310.00,6.00
CPT,2011-02-03 16:05,-97.4338,32.3537,-8.00,0.00,null
E38,2011-02-03 16:05,-103.6840,30.3840,-15.00,30.00,10.00
ECU,2011-02-03 16:05,-100.1739,29.9469,-8.00,360.00,8.00
INJ,2011-02-03 16:05,-97.0972,32.0836,-7.10,330.00,11.00
BEA,2011-02-03 16:05,-97.7910,28.3619,-2.70,350.00,11.00
JXI,2011-02-03 16:05,-94.9500,32.7000,-5.00,0.00,null
BPC,2011-02-03 16:05,-101.0301,35.8893,-11.00,250.00,5.00
AQO,2011-02-03 16:05,-98.6619,30.7836,-6.00,20.00,8.00
SOA,2011-02-03 16:05,-100.6486,30.5857,-8.00,0.00,null
OSA,2011-02-03 16:05,-94.9614,33.0956,-5.50,330.00,4.00
GYB,2011-02-03 16:05,-96.9800,30.1700,-4.70,10.00,9.00
MDD,2011-02-03 16:05,-102.1010,32.0365,-10.60,30.00,11.00
DZB,2011-02-03 16:05,-98.3588,30.5271,-7.00,340.00,9.00
RWV,2011-02-03 16:05,-96.7041,30.5155,-5.00,340.00,11.00
DKR,2011-02-03 16:05,-95.4038,31.3070,-2.00,10.00,8.00
DUX,2011-02-03 16:05,-102.0130,35.8580,-13.50,250.00,9.00
3T5,2011-02-03 16:05,-96.9500,29.9100,-3.50,350.00,8.00
RYW,2011-02-03 16:05,-97.9659,30.4967,-6.00,350.00,5.00
GYI,2011-02-03 16:05,-96.6737,33.7141,-9.10,360.00,9.00
CWC,2011-02-03 16:05,-98.4904,33.8578,-10.70,10.00,8.00
GNC,2011-02-03 16:05,-102.6527,32.6753,-12.50,20.00,8.00
PPA,2011-02-03 16:05,-100.9963,35.6130,-13.00,290.00,8.00
LNC,2011-02-03 16:05,-96.7190,32.5792,-7.00,350.00,11.00
PVW,2011-02-03 16:05,-101.7173,34.1681,-12.40,10.00,7.00
CVB,2011-02-03 16:05,-98.8509,29.3419,-4.70,10.00,6.00
SLR,2011-02-03 16:05,-95.6200,33.1600,-6.60,360.00,7.00
GDJ,2011-02-03 16:05,-97.8169,32.4444,-8.00,310.00,7.00
GOP,2011-02-03 16:05,-97.7970,31.4213,-7.00,360.00,10.00
PKV,2011-02-03 16:05,-96.6810,28.6540,-1.00,360.00,14.00
0F2,2011-02-03 16:05,-97.7756,33.6017,-11.00,340.00,9.00
ERV,2011-02-03 16:05,-99.0855,29.9767,-8.30,340.00,8.00
JDD,2011-02-03 16:05,-95.4965,32.7422,-5.00,0.00,null
SWW,2011-02-03 16:05,-100.4666,32.4674,-11.40,350.00,11.00
BBD,2011-02-03 16:05,-99.3239,31.1793,-9.00,340.00,12.00
T82,2011-02-03 16:05,-98.9092,30.2432,-8.50,360.00,9.00
JAS,2011-02-03 16:05,-94.0349,30.8857,0.00,40.00,8.00
11R,2011-02-03 16:06,-96.3742,30.2189,-3.00,350.00,14.00
FST,2011-02-03 16:06,-102.9167,30.9119,-12.00,360.00,9.00
BPG,2011-02-03 16:06,-101.5216,32.2126,-10.50,350.00,13.00
SNK,2011-02-03 16:06,-100.9505,32.6934,-12.00,360.00,11.00
HHF,2011-02-03 16:07,-100.4040,35.8950,-11.60,320.00,5.00
XBP,2011-02-03 16:07,-97.8284,33.1753,-9.50,350.00,7.00
JSO,2011-02-03 16:07,-95.2200,31.8700,-5.20,10.00,5.00
PEQ,2011-02-03 16:07,-103.5100,31.3800,-9.00,360.00,9.00
LHB,2011-02-03 16:07,-96.6200,30.8700,-4.50,340.00,12.00
MNZ,2011-02-03 16:08,-98.1486,31.6659,-8.80,360.00,14.00
UVA,2011-02-03 16:08,-99.7436,29.2113,-4.90,20.00,5.00
ORG,2011-02-03 16:08,-93.8036,30.0692,0.00,350.00,8.00
PYX,2011-02-03 16:08,-100.7500,36.4140,-11.30,260.00,10.00
HQZ,2011-02-03 16:09,-96.5304,32.7470,-7.00,340.00,9.00
PSN,2011-02-03 16:09,-95.7063,31.7797,-3.50,360.00,9.00
BYY,2011-02-03 16:10,-95.8634,28.9733,-1.00,340.00,11.00
PEZ,2011-02-03 16:10,-98.5200,28.9542,-3.30,10.00,6.00
ALI,2011-02-03 16:12,-98.0269,27.7409,-2.00,340.00,10.00
HBV,2011-02-03 16:15,-98.7369,27.3496,-3.00,350.00,8.00
BWD,2011-02-03 16:15,-98.9565,31.7936,-10.00,340.00,10.00
OPM,2011-02-03 16:15,-96.9400,26.8328,3.00,330.00,15.00
RBO,2011-02-03 16:15,-97.6905,27.7785,-1.50,340.00,11.00
MZG,2011-02-03 16:15,-96.1911,27.7269,2.00,360.00,19.00
ILE,2011-02-03 16:15,-97.6865,31.0858,-7.00,330.00,11.00
AXH,2011-02-03 16:15,-95.4769,29.5061,-0.90,10.00,9.00
TPL,2011-02-03 16:15,-97.4078,31.1525,-7.00,350.00,14.00
ARM,2011-02-03 16:15,-96.1544,29.2543,-0.80,350.00,12.00
EBG,2011-02-03 16:15,-98.1222,26.4417,-0.70,350.00,13.00
EDC,2011-02-03 16:15,-97.5621,30.3925,-5.00,360.00,13.00
T65,2011-02-03 16:15,-97.9731,26.1776,-1.90,350.00,12.00
MCJ,2011-02-03 16:15,-95.3950,29.7140,-2.00,300.00,11.00
RAS,2011-02-03 16:15,-97.0900,27.8100,-1.00,0.00,null
OCH,2011-02-03 16:15,-94.7094,31.5778,-3.00,10.00,5.00
PWG,2011-02-03 16:15,-97.3165,31.4849,-7.00,360.00,12.00
BKS,2011-02-03 16:15,-98.1211,27.2067,-1.50,330.00,8.00
SPL,2011-02-03 16:15,-97.1572,26.0706,-2.00,290.00,18.00
MRF,2011-02-03 16:15,-104.0200,30.3700,-14.00,20.00,16.00
APY,2011-02-03 16:15,-99.2489,26.9688,-1.50,360.00,7.00
PRX,2011-02-03 16:15,-95.4507,33.6366,-7.00,10.00,7.00
HYI,2011-02-03 16:15,-97.8630,29.8927,-5.00,10.00,15.00
LZZ,2011-02-03 16:15,-98.1959,31.1062,-7.00,340.00,6.00
CRP,2011-02-03 16:19,-97.5128,27.7731,-3.00,360.00,10.00
RFI,2011-02-03 16:20,-94.8517,32.1417,-4.10,0.00,null
MKN,2011-02-03 16:20,-98.6000,31.9200,-10.00,350.00,14.00
GVT,2011-02-03 16:20,-96.0653,33.0678,-7.00,350.00,8.00
HRL,2011-02-03 16:21,-97.6544,26.2285,-2.00,350.00,16.00
OZA,2011-02-03 16:22,-101.2030,30.7353,-8.90,30.00,13.00
6R3,2011-02-03 16:23,-95.0080,30.3564,-1.20,10.00,8.00
FST,2011-02-03 16:23,-102.9167,30.9119,-12.00,10.00,9.00
COM,2011-02-03 16:23,-99.4036,31.8411,-9.60,360.00,14.00
F05,2011-02-03 16:23,-99.2837,34.2257,-10.00,10.00,10.00
ORG,2011-02-03 16:24,-93.8036,30.0692,0.00,10.00,5.00
HRX,2011-02-03 16:24,-102.3264,34.8578,-13.30,290.00,6.00
LBR,2011-02-03 16:24,-95.0636,33.5932,-5.50,350.00,4.00
BEA,2011-02-03 16:25,-97.7910,28.3619,-2.40,10.00,9.00
ECU,2011-02-03 16:25,-100.1739,29.9469,-8.00,360.00,6.00
T82,2011-02-03 16:25,-98.9092,30.2432,-8.00,20.00,9.00
GLE,2011-02-03 16:25,-97.1969,33.6514,-10.00,360.00,10.00
DZB,2011-02-03 16:25,-98.3588,30.5271,-6.90,350.00,8.00
MDD,2011-02-03 16:25,-102.1010,32.0365,-10.90,20.00,9.00
0F2,2011-02-03 16:25,-97.7756,33.6017,-11.00,340.00,10.00
E38,2011-02-03 16:25,-103.6840,30.3840,-14.50,40.00,12.00
LNC,2011-02-03 16:25,-96.7190,32.5792,-6.70,360.00,11.00
BPC,2011-02-03 16:25,-101.0301,35.8893,-10.00,250.00,7.00
LHB,2011-02-03 16:25,-96.6200,30.8700,-4.40,340.00,10.00
ODO,2011-02-03 16:25,-102.3867,31.9206,-12.00,30.00,12.00
GYI,2011-02-03 16:25,-96.6737,33.7141,-9.00,360.00,9.00
AQO,2011-02-03 16:25,-98.6619,30.7836,-6.00,10.00,10.00
JAS,2011-02-03 16:25,-94.0349,30.8857,0.00,10.00,9.00
PKV,2011-02-03 16:25,-96.6810,28.6540,-0.60,360.00,12.00
BBD,2011-02-03 16:25,-99.3239,31.1793,-9.00,340.00,12.00
JDD,2011-02-03 16:25,-95.4965,32.7422,-5.00,0.00,null
GNC,2011-02-03 16:25,-102.6527,32.6753,-12.30,30.00,8.00
CWC,2011-02-03 16:25,-98.4904,33.8578,-10.40,10.00,7.00
CPT,2011-02-03 16:25,-97.4338,32.3537,-7.00,0.00,null
DKR,2011-02-03 16:25,-95.4038,31.3070,-2.00,360.00,6.00
SOA,2011-02-03 16:25,-100.6486,30.5857,-8.00,0.00,null
TFP,2011-02-03 16:25,-97.2115,27.9130,-2.00,350.00,12.00
SLR,2011-02-03 16:25,-95.6200,33.1600,-6.30,360.00,8.00
RYW,2011-02-03 16:25,-97.9659,30.4967,-6.00,340.00,6.00
SWW,2011-02-03 16:25,-100.4666,32.4674,-11.20,360.00,11.00
GYB,2011-02-03 16:25,-96.9800,30.1700,-4.50,10.00,12.00
JXI,2011-02-03 16:25,-94.9500,32.7000,-4.00,0.00,null
OSA,2011-02-03 16:25,-94.9614,33.0956,-5.30,340.00,6.00
ERV,2011-02-03 16:25,-99.0855,29.9767,-7.50,350.00,13.00
GDJ,2011-02-03 16:25,-97.8169,32.4444,-7.90,310.00,10.00
GOP,2011-02-03 16:25,-97.7970,31.4213,-7.00,340.00,9.00
DUX,2011-02-03 16:25,-102.0130,35.8580,-12.70,240.00,10.00
RWV,2011-02-03 16:25,-96.7041,30.5155,-4.00,330.00,9.00
INJ,2011-02-03 16:25,-97.0972,32.0836,-6.80,330.00,13.00
3T5,2011-02-03 16:25,-96.9500,29.9100,-3.20,360.00,9.00
CVB,2011-02-03 16:25,-98.8509,29.3419,-4.50,30.00,7.00
PEQ,2011-02-03 16:25,-103.5100,31.3800,-9.00,360.00,10.00
PVW,2011-02-03 16:25,-101.7173,34.1681,-12.40,10.00,6.00
PPA,2011-02-03 16:25,-100.9963,35.6130,-12.00,280.00,7.00
SNK,2011-02-03 16:26,-100.9505,32.6934,-11.80,20.00,14.00
11R,2011-02-03 16:26,-96.3742,30.2189,-3.00,360.00,10.00
BPG,2011-02-03 16:26,-101.5216,32.2126,-10.30,360.00,13.00
HHF,2011-02-03 16:27,-100.4040,35.8950,-10.80,310.00,5.00
XBP,2011-02-03 16:27,-97.8284,33.1753,-9.00,10.00,7.00
JSO,2011-02-03 16:27,-95.2200,31.8700,-5.00,20.00,7.00
UVA,2011-02-03 16:28,-99.7436,29.2113,-4.90,360.00,6.00
MNZ,2011-02-03 16:28,-98.1486,31.6659,-8.40,350.00,13.00
PYX,2011-02-03 16:28,-100.7500,36.4140,-10.90,240.00,10.00
BYY,2011-02-03 16:29,-95.8634,28.9733,-1.00,340.00,12.00
PSN,2011-02-03 16:29,-95.7063,31.7797,-3.50,350.00,9.00
HQZ,2011-02-03 16:29,-96.5304,32.7470,-7.00,330.00,9.00
DLF,2011-02-03 16:30,-100.7780,29.3595,-5.00,350.00,11.00
INK,2011-02-03 16:30,-103.2000,31.7800,-11.00,40.00,8.00
PEZ,2011-02-03 16:30,-98.5200,28.9542,-3.10,360.00,7.00
ODO,2011-02-03 16:33,-102.3867,31.9206,-12.00,30.00,13.00
CRH,2011-02-03 16:35,-93.3016,28.9086,3.00,30.00,18.00
MCJ,2011-02-03 16:35,-95.3950,29.7140,-2.00,320.00,13.00
EBG,2011-02-03 16:35,-98.1222,26.4417,-0.60,360.00,14.00
T65,2011-02-03 16:35,-97.9731,26.1776,-1.50,360.00,12.00
VKY,2011-02-03 16:35,-88.4410,29.2480,8.00,90.00,17.00
BQX,2011-02-03 16:35,-95.7244,28.4936,0.00,20.00,17.00
TFP,2011-02-03 16:35,-97.2115,27.9130,-1.20,340.00,12.00
OPM,2011-02-03 16:35,-96.9400,26.8328,3.00,330.00,18.00
HYI,2011-02-03 16:35,-97.8630,29.8927,-5.00,10.00,13.00
HQI,2011-02-03 16:35,-93.6708,27.9620,7.00,20.00,14.00
OCH,2011-02-03 16:35,-94.7094,31.5778,-2.00,10.00,9.00
MIU,2011-02-03 16:35,-96.7367,27.2917,2.00,10.00,17.00
MRF,2011-02-03 16:35,-104.0200,30.3700,-14.00,20.00,17.00
APY,2011-02-03 16:35,-99.2489,26.9688,-1.40,330.00,7.00
BWD,2011-02-03 16:35,-98.9565,31.7936,-9.00,350.00,14.00
HBV,2011-02-03 16:35,-98.7369,27.3496,-2.00,330.00,11.00
EMK,2011-02-03 16:35,-94.3228,27.8186,8.00,10.00,21.00
GUL,2011-02-03 16:35,-93.5383,27.3039,10.00,0.00,null
RAS,2011-02-03 16:35,-97.0900,27.8100,-1.00,0.00,null
AXH,2011-02-03 16:35,-95.4769,29.5061,-0.90,360.00,9.00
RBO,2011-02-03 16:35,-97.6905,27.7785,-1.40,330.00,11.00
BKS,2011-02-03 16:35,-98.1211,27.2067,-1.40,340.00,9.00
LZZ,2011-02-03 16:35,-98.1959,31.1062,-7.00,330.00,6.00
ARM,2011-02-03 16:35,-96.1544,29.2543,-0.60,350.00,13.00
PWG,2011-02-03 16:35,-97.3165,31.4849,-7.00,350.00,13.00
BBF,2011-02-03 16:35,-96.0140,27.8330,2.00,10.00,18.00
TME,2011-02-03 16:35,-95.8979,29.8050,-2.00,350.00,10.00
VAF,2011-02-03 16:35,-94.6253,27.3536,8.00,20.00,14.00
ILE,2011-02-03 16:35,-97.6865,31.0858,-7.00,350.00,9.00
EDC,2011-02-03 16:35,-97.5621,30.3925,-5.00,360.00,12.00
SPL,2011-02-03 16:35,-97.1572,26.0706,-2.00,290.00,19.00
MZG,2011-02-03 16:35,-96.1911,27.7269,2.00,360.00,16.00
PRX,2011-02-03 16:35,-95.4507,33.6366,-7.00,350.00,8.00
BKD,2011-02-03 16:36,-98.8910,32.7190,-8.00,350.00,7.00
MKN,2011-02-03 16:40,-98.6000,31.9200,-9.00,350.00,12.00
GVT,2011-02-03 16:40,-96.0653,33.0678,-6.00,360.00,6.00
RFI,2011-02-03 16:40,-94.8517,32.1417,-3.60,0.00,null
OZA,2011-02-03 16:42,-101.2030,30.7353,-8.70,20.00,14.00
5C1,2011-02-03 16:42,-98.6946,29.7239,-7.00,360.00,6.00
F05,2011-02-03 16:43,-99.2837,34.2257,-9.70,10.00,6.00
6R3,2011-02-03 16:43,-95.0080,30.3564,-1.10,360.00,8.00
COM,2011-02-03 16:43,-99.4036,31.8411,-9.10,10.00,15.00
GLE,2011-02-03 16:43,-97.1969,33.6514,-10.00,350.00,9.00
TFP,2011-02-03 16:44,-97.2115,27.9130,-1.00,360.00,10.00
ORG,2011-02-03 16:44,-93.8036,30.0692,0.00,10.00,9.00
LBR,2011-02-03 16:44,-95.0636,33.5932,-5.00,360.00,5.00
HRX,2011-02-03 16:44,-102.3264,34.8578,-12.40,290.00,6.00
GNC,2011-02-03 16:45,-102.6527,32.6753,-12.00,40.00,7.00
PVW,2011-02-03 16:45,-101.7173,34.1681,-11.80,360.00,3.00
BEA,2011-02-03 16:45,-97.7910,28.3619,-2.30,10.00,8.00
SOA,2011-02-03 16:45,-100.6486,30.5857,-8.00,0.00,null
FST,2011-02-03 16:45,-102.9167,30.9119,-12.00,350.00,10.00
GYI,2011-02-03 16:45,-96.6737,33.7141,-8.70,350.00,8.00
DZB,2011-02-03 16:45,-98.3588,30.5271,-6.90,320.00,8.00
SWW,2011-02-03 16:45,-100.4666,32.4674,-11.00,350.00,10.00
GDJ,2011-02-03 16:45,-97.8169,32.4444,-7.60,320.00,8.00
LHB,2011-02-03 16:45,-96.6200,30.8700,-4.00,340.00,12.00
RYW,2011-02-03 16:45,-97.9659,30.4967,-6.00,320.00,5.00
LNC,2011-02-03 16:45,-96.7190,32.5792,-6.50,350.00,10.00
DLF,2011-02-03 16:45,-100.7780,29.3595,-5.00,320.00,13.00
BBD,2011-02-03 16:45,-99.3239,31.1793,-9.00,330.00,13.00
PKV,2011-02-03 16:45,-96.6810,28.6540,-0.50,10.00,11.00
3T5,2011-02-03 16:45,-96.9500,29.9100,-3.20,10.00,10.00
AQO,2011-02-03 16:45,-98.6619,30.7836,-6.00,10.00,9.00
CWC,2011-02-03 16:45,-98.4904,33.8578,-10.00,10.00,7.00
GYB,2011-02-03 16:45,-96.9800,30.1700,-4.00,10.00,7.00
JDD,2011-02-03 16:45,-95.4965,32.7422,-5.00,0.00,null
MDD,2011-02-03 16:45,-102.1010,32.0365,-10.40,20.00,7.00
DUX,2011-02-03 16:45,-102.0130,35.8580,-12.20,250.00,10.00
ECU,2011-02-03 16:45,-100.1739,29.9469,-8.00,360.00,8.00
OSA,2011-02-03 16:45,-94.9614,33.0956,-5.10,350.00,6.00
ERV,2011-02-03 16:45,-99.0855,29.9767,-7.50,340.00,9.00
DKR,2011-02-03 16:45,-95.4038,31.3070,-1.00,10.00,7.00
BPC,2011-02-03 16:45,-101.0301,35.8893,-9.00,250.00,4.00
T82,2011-02-03 16:45,-98.9092,30.2432,-8.00,20.00,7.00
JAS,2011-02-03 16:45,-94.0349,30.8857,0.00,360.00,7.00
JXI,2011-02-03 16:45,-94.9500,32.7000,-4.00,0.00,null
GOP,2011-02-03 16:45,-97.7970,31.4213,-6.00,10.00,9.00
E38,2011-02-03 16:45,-103.6840,30.3840,-14.00,30.00,9.00
INJ,2011-02-03 16:45,-97.0972,32.0836,-6.80,320.00,13.00
PPA,2011-02-03 16:45,-100.9963,35.6130,-11.00,280.00,7.00
SLR,2011-02-03 16:45,-95.6200,33.1600,-6.20,350.00,8.00
0F2,2011-02-03 16:45,-97.7756,33.6017,-10.50,340.00,8.00
CVB,2011-02-03 16:45,-98.8509,29.3419,-4.00,360.00,10.00
RWV,2011-02-03 16:45,-96.7041,30.5155,-3.00,330.00,10.00
CPT,2011-02-03 16:45,-97.4338,32.3537,-8.00,0.00,null
BPG,2011-02-03 16:46,-101.5216,32.2126,-9.50,360.00,10.00
XBP,2011-02-03 16:47,-97.8284,33.1753,-8.80,10.00,5.00
GPM,2011-02-03 16:47,-97.0469,32.6988,-7.00,350.00,11.00
JSO,2011-02-03 16:47,-95.2200,31.8700,-4.50,360.00,5.00
GTU,2011-02-03 16:47,-97.6767,30.6808,-6.00,350.00,9.00
HHF,2011-02-03 16:47,-100.4040,35.8950,-9.80,300.00,6.00
SNK,2011-02-03 16:47,-100.9505,32.6934,-11.20,20.00,12.00
UVA,2011-02-03 16:48,-99.7436,29.2113,-4.00,10.00,4.00
PYX,2011-02-03 16:48,-100.7500,36.4140,-10.00,240.00,9.00
MNZ,2011-02-03 16:48,-98.1486,31.6659,-8.00,360.00,11.00
PEQ,2011-02-03 16:48,-103.5100,31.3800,-9.00,360.00,10.00
11R,2011-02-03 16:49,-96.3742,30.2189,-3.00,360.00,13.00
PSN,2011-02-03 16:49,-95.7063,31.7797,-3.20,350.00,9.00
BYY,2011-02-03 16:49,-95.8634,28.9733,-1.00,360.00,10.00
HQZ,2011-02-03 16:50,-96.5304,32.7470,-7.00,330.00,9.00
PEZ,2011-02-03 16:50,-98.5200,28.9542,-2.70,350.00,8.00
ADS,2011-02-03 16:50,-96.8364,32.9686,-8.00,340.00,10.00
EFD,2011-02-03 16:50,-95.1587,29.6073,0.00,330.00,9.00
ATT,2011-02-03 16:51,-97.7601,30.3208,-5.00,340.00,4.00
ELP,2011-02-03 16:51,-106.3758,31.8111,-13.30,20.00,11.00
VCT,2011-02-03 16:51,-96.9303,28.8614,-1.10,360.00,12.00
BGD,2011-02-03 16:51,-101.3937,35.7009,-11.10,260.00,6.00
CRP,2011-02-03 16:51,-97.5128,27.7731,-2.20,330.00,9.00
JCT,2011-02-03 16:51,-99.7664,30.5108,-7.20,10.00,10.00
GDP,2011-02-03 16:51,-104.8098,31.8331,-17.20,50.00,30.00
ACT,2011-02-03 16:51,-97.2283,31.6180,-6.10,340.00,13.00
SJT,2011-02-03 16:51,-100.4950,31.3517,-8.90,10.00,13.00
SPS,2011-02-03 16:52,-98.4928,33.9786,-10.60,360.00,10.00
HRL,2011-02-03 16:52,-97.6544,26.2285,-2.20,350.00,17.00
NFW,2011-02-03 16:52,-97.4365,32.7810,-8.30,350.00,10.00
MWL,2011-02-03 16:53,-98.0602,32.7816,-9.40,360.00,10.00
DHT,2011-02-03 16:53,-102.5473,36.0226,-12.20,230.00,9.00
CDS,2011-02-03 16:53,-100.2881,34.4339,-9.40,10.00,7.00
RBD,2011-02-03 16:53,-96.8700,32.6800,-7.20,360.00,9.00
FST,2011-02-03 16:53,-102.9167,30.9119,-11.70,350.00,10.00
CRS,2011-02-03 16:53,-96.4000,32.0300,-5.60,350.00,9.00
AMA,2011-02-03 16:53,-101.7059,35.2194,-13.30,290.00,6.00
SAT,2011-02-03 16:53,-98.4698,29.5337,-5.00,30.00,10.00
INK,2011-02-03 16:53,-103.2000,31.7800,-10.60,30.00,9.00
TKI,2011-02-03 16:53,-96.5900,33.1800,-8.90,340.00,6.00
ODO,2011-02-03 16:53,-102.3867,31.9206,-11.70,30.00,11.00
TRL,2011-02-03 16:53,-96.2700,32.7100,-7.20,10.00,9.00
GKY,2011-02-03 16:53,-97.0943,32.6639,-7.80,350.00,9.00
SGR,2011-02-03 16:53,-95.6565,29.6223,-1.10,360.00,11.00
TYR,2011-02-03 16:53,-95.4024,32.3541,-4.40,360.00,9.00
DAL,2011-02-03 16:53,-96.8518,32.8471,-7.20,360.00,11.00
6R6,2011-02-03 16:53,-102.2129,30.0460,-6.70,360.00,10.00
LBB,2011-02-03 16:53,-101.8228,33.6636,-10.60,20.00,6.00
DFW,2011-02-03 16:53,-97.0380,32.8968,-7.20,340.00,9.00
FTW,2011-02-03 16:53,-97.3624,32.8198,-8.90,360.00,12.00
GGG,2011-02-03 16:53,-94.7115,32.3840,-2.80,350.00,6.00
AFW,2011-02-03 16:53,-97.3179,32.9716,-8.90,340.00,11.00
